CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
C0005566,Wilson,753,France,Male,40,2,180051.28,2,0,1,113690.64,0
C0005567,Miller,569,Germany,Male,69,6,87292.87,1,1,0,100862.23,0
C0005568,Jones,522,Germany,Male,63,6,0.0,1,1,0,158282.81,1
C0005569,Brown,821,Spain,Male,37,2,0.0,2,0,1,32810.59,1
C0005570,Brown,697,Spain,Male,37,2,0.0,1,1,1,170551.81,0
C0005571,Smith,825,Spain,Female,28,9,23489.27,1,1,0,90547.89,0
C0005572,Jackson,802,France,Female,19,9,0.0,1,1,0,193864.44,0
C0005573,Johnson,445,Spain,Female,30,10,0.0,1,1,1,74085.81,1
C0005574,Davis,401,Germany,Male,30,7,112447.96,2,1,1,104652.55,1
C0005575,Miller,443,Germany,Male,58,10,48326.78,1,1,1,96031.06,0
C0005576,Brown,413,France,Female,66,2,0.0,1,1,0,164256.46,1
C0005577,Anderson,370,Germany,Male,32,1,0.0,2,1,1,140882.18,1
C0005578,Smith,455,Spain,Female,73,4,36477.09,2,0,0,136434.46,0
C0005579,Brown,685,Spain,Female,71,10,0.0,2,1,0,148578.47,1
C0005580,Anderson,549,France,Female,48,6,196280.59,1,1,1,192633.25,0
C0005581,Wilson,681,France,Female,40,7,55671.61,4,1,1,106032.09,0
C0005582,Brown,701,France,Male,70,0,99104.85,2,1,1,137303.35,0
C0005583,Smith,630,Spain,Male,39,1,22306.89,2,1,1,143101.21,0
C0005584,Moore,800,Germany,Female,71,6,0.0,1,1,0,174274.36,1
C0005585,Jackson,631,France,Male,33,8,0.0,2,0,0,71878.37,0
C0005586,Thomas,449,France,Male,74,2,0.0,2,0,0,165140.34,1
C0005587,Davis,686,France,Male,59,7,54528.75,1,1,1,109866.34,1
C0005588,Wilson,376,France,Male,46,9,114012.01,1,1,1,22908.84,1
C0005589,Anderson,594,Spain,Male,37,2,159117.05,2,0,1,47553.39,0
C0005590,Williams,785,Germany,Male,45,3,13514.09,2,1,1,171085.02,0
C0005591,Thomas,412,France,Female,44,1,50337.82,1,1,0,68291.04,0
C0005592,Johnson,691,Germany,Female,61,8,0.0,2,1,0,73459.33,0
C0005593,Jones,723,France,Female,46,4,0.0,2,1,0,152327.76,1
C0005594,Smith,778,Spain,Female,22,4,43756.18,1,1,1,143463.8,0
C0005595,Brown,791,France,Male,69,3,15620.61,1,1,0,101058.96,0
C0005596,Garcia,387,France,Male,66,4,93197.26,2,1,1,151411.62,0
C0005597,Jackson,768,France,Male,59,0,0.0,1,1,1,129873.14,1
C0005598,Miller,651,Germany,Female,55,9,0.0,1,1,0,52944.06,1
C0005599,Anderson,476,Germany,Female,70,9,0.0,1,1,1,69824.18,0
C0005600,Johnson,420,Germany,Male,69,5,112055.32,2,1,1,31557.0,0
C0005601,Thomas,736,France,Male,55,10,0.0,1,1,1,139074.85,0
C0005602,Moore,483,France,Female,61,3,0.0,1,1,1,29978.15,1
C0005603,Jackson,602,France,Female,70,3,165201.89,1,1,1,153689.96,0
C0005604,Wilson,362,Germany,Female,68,4,84065.69,1,0,0,115904.92,1
C0005605,Thomas,523,France,Male,19,0,176351.38,1,1,1,98978.72,0
C0005606,Anderson,812,Germany,Male,62,3,0.0,1,1,1,127428.27,1
C0005607,Johnson,439,Spain,Female,71,9,183322.32,1,1,0,131520.05,0
C0005608,Jones,717,Spain,Female,37,2,0.0,1,1,0,125199.11,0
C0005609,Miller,638,France,Female,60,4,0.0,1,0,1,148383.12,0
C0005610,Jackson,556,France,Female,64,9,0.0,2,0,0,134492.09,0
C0005611,Taylor,411,France,Female,30,4,71074.11,2,0,1,106954.81,0
C0005612,Wilson,668,Germany,Female,43,7,0.0,2,1,1,169316.72,0
C0005613,Miller,661,Spain,Male,52,0,182981.98,2,0,0,195260.88,0
C0005614,Garcia,388,France,Male,63,2,189534.99,3,0,1,130266.17,1
C0005615,Garcia,409,France,Female,25,4,0.0,1,0,0,148177.95,0
C0005616,Jones,454,Spain,Male,45,10,63731.35,1,1,0,111520.87,0
C0005617,Wilson,588,Spain,Male,58,2,11315.28,2,1,1,92158.73,0
C0005618,Anderson,811,France,Female,32,5,137405.4,1,1,1,174945.37,0
C0005619,Taylor,476,Germany,Female,72,9,104885.89,2,0,1,55040.42,0
C0005620,Moore,432,France,Male,67,2,49396.06,2,1,1,144253.78,1
C0005621,Brown,569,France,Male,25,5,43394.69,2,1,0,44700.76,0
C0005622,Jackson,757,Spain,Female,28,7,116375.91,2,1,1,157990.83,0
C0005623,Johnson,783,Spain,Female,46,3,0.0,1,0,1,62236.38,1
C0005624,Smith,454,Spain,Female,22,7,0.0,1,0,0,129262.92,0
C0005625,Jackson,766,France,Male,64,6,184045.3,1,0,0,45077.96,0
C0005626,Brown,809,Spain,Male,64,10,0.0,1,1,0,20107.91,1
C0005627,Jackson,423,France,Female,24,10,0.0,2,1,1,153458.7,0
C0005628,Smith,484,France,Female,70,3,57173.02,1,1,0,177538.87,0
C0005629,Wilson,779,Germany,Female,35,2,0.0,2,1,0,163915.4,0
C0005630,Thomas,727,France,Male,45,4,0.0,1,1,1,43914.29,0
C0005631,Thomas,411,Spain,Male,29,4,0.0,1,1,1,62242.54,0
C0005632,Davis,350,Germany,Male,29,6,0.0,2,1,1,168396.51,0
C0005633,Brown,428,France,Female,53,10,0.0,2,0,0,23025.86,0
C0005634,Johnson,723,France,Female,46,0,93175.26,2,1,1,115116.23,1
C0005635,Jackson,414,France,Male,28,8,45628.45,2,1,1,170440.14,0
C0005636,Moore,778,France,Male,70,1,119048.29,1,0,0,55140.03,1
C0005637,Moore,817,Germany,Female,23,8,58560.13,2,1,0,45938.59,0
C0005638,Taylor,532,Spain,Male,38,8,0.0,1,1,0,52708.17,0
C0005639,Garcia,415,France,Female,27,2,49530.13,1,1,0,156011.2,1
C0005640,Garcia,672,France,Female,49,6,83485.38,1,1,1,193737.75,0
C0005641,Williams,705,Germany,Male,64,2,0.0,2,1,1,57997.84,0
C0005642,Williams,557,Spain,Male,50,7,0.0,1,1,1,39553.7,0
C0005643,Miller,403,France,Female,34,7,57265.45,2,1,0,68749.36,0
C0005644,Taylor,570,France,Male,20,2,190069.05,2,1,0,39954.55,0
C0005645,Miller,585,Germany,Male,74,4,0.0,1,1,1,20916.23,0
C0005646,Moore,726,France,Female,60,6,0.0,1,1,1,100964.82,0
C0005647,Wilson,449,France,Female,35,0,183599.42,2,1,0,155248.66,0
C0005648,Jackson,796,Germany,Female,27,2,132427.72,2,0,0,76005.5,0
C0005649,Garcia,787,Germany,Male,70,0,0.0,1,1,0,79582.72,0
C0005650,Thomas,841,Germany,Male,58,1,79616.75,2,0,1,61012.86,1
C0005651,Jackson,452,Germany,Male,56,6,15969.49,2,1,1,43696.83,0
C0005652,Moore,785,Germany,Male,60,6,195121.45,1,1,1,32019.15,0
C0005653,Jones,531,France,Female,25,2,173491.96,2,0,1,122640.14,0
C0005654,Moore,800,France,Male,51,5,22425.4,2,1,1,157533.65,0
C0005655,Wilson,770,France,Female,54,5,139496.59,1,1,1,110660.71,1
C0005656,Johnson,457,France,Male,58,1,95352.61,2,1,1,171963.65,0
C0005657,Thomas,361,Germany,Male,50,8,0.0,2,1,1,103115.59,1
C0005658,Johnson,792,Spain,Female,66,7,128439.24,1,1,0,32820.26,0
C0005659,Taylor,753,Spain,Male,27,1,0.0,1,1,0,128726.85,0
C0005660,Brown,692,Germany,Male,57,3,92918.61,2,0,1,148717.86,0
C0005661,Brown,435,France,Male,35,8,0.0,1,1,0,42214.66,0
C0005662,Moore,637,France,Male,42,3,0.0,2,1,1,114242.16,0
C0005663,Moore,676,Spain,Male,59,6,115950.27,1,0,1,73495.04,0
C0005664,Moore,563,Germany,Male,58,4,177990.51,2,1,0,193257.41,1
C0005665,Brown,393,Germany,Female,53,9,158072.31,2,1,0,58136.69,0
C0005666,Jones,671,Spain,Female,19,5,32541.24,1,1,1,142872.24,0
C0005667,Taylor,427,Germany,Male,36,0,175656.88,1,0,0,75549.64,0
C0005668,Williams,404,Spain,Male,27,3,0.0,2,1,1,94942.98,1
C0005669,Johnson,621,France,Female,66,4,190577.15,2,0,0,168870.65,1
C0005670,Anderson,693,Germany,Male,20,5,163389.67,2,1,1,199492.39,0
C0005671,Thomas,420,Spain,Female,70,5,0.0,2,1,0,41783.97,1
C0005672,Brown,417,France,Female,36,4,138546.75,1,1,0,102710.8,0
C0005673,Taylor,529,Germany,Male,68,2,133795.96,2,1,0,131648.24,1
C0005674,Taylor,729,France,Female,43,10,57330.8,1,1,0,90711.56,0
C0005675,Wilson,770,Spain,Female,71,1,128961.62,1,1,1,43731.52,0
C0005676,Anderson,523,France,Female,68,6,0.0,1,1,0,24297.6,0
C0005677,Brown,518,Germany,Male,68,0,39144.6,1,1,1,25634.43,1
C0005678,Taylor,738,France,Female,64,4,0.0,2,1,0,109551.13,0
C0005679,Moore,799,Germany,Female,42,3,0.0,1,1,0,94000.27,0
C0005680,Anderson,610,France,Male,67,6,176380.82,2,1,0,196270.12,0
C0005681,Moore,796,France,Female,34,1,93231.16,2,1,0,184172.37,0
C0005682,Smith,474,France,Male,27,10,65094.76,2,0,1,130022.74,0
C0005683,Taylor,480,Spain,Male,73,7,40591.95,2,1,0,105437.26,1
C0005684,Anderson,583,France,Female,63,8,0.0,2,1,0,123193.35,1
C0005685,Moore,741,France,Female,68,9,0.0,1,1,0,103591.73,1
C0005686,Anderson,503,Spain,Female,72,0,94966.83,2,0,1,82406.81,1
C0005687,Davis,679,Germany,Female,67,4,29141.5,1,1,1,129866.64,0
C0005688,Williams,474,Spain,Male,28,3,149741.21,1,1,1,187464.79,0
C0005689,Smith,703,France,Male,28,4,10840.35,4,1,0,136277.76,0
C0005690,Smith,843,Germany,Female,29,8,142920.0,2,1,0,51938.18,1
C0005691,Jones,728,France,Male,57,2,68260.44,1,1,0,105657.9,1
C0005692,Taylor,449,France,Female,65,0,78256.43,2,1,0,51063.44,0
C0005693,Brown,402,Germany,Male,74,10,42521.33,1,1,0,41498.39,0
C0005694,Miller,681,Germany,Male,73,2,193954.01,2,0,0,79338.09,1
C0005695,Miller,817,Spain,Male,25,3,20062.87,2,1,0,55851.93,0
C0005696,Wilson,477,France,Male,41,1,63780.32,1,1,0,188358.99,0
C0005697,Anderson,762,France,Female,31,0,37914.25,2,1,0,30056.19,0
C0005698,Taylor,363,France,Female,40,0,0.0,1,1,0,193545.07,0
C0005699,Williams,845,Spain,Female,67,7,116399.72,3,0,0,171344.8,0
C0005700,Moore,354,France,Male,73,3,0.0,2,1,1,67029.58,1
C0005701,Jackson,599,France,Male,70,1,0.0,1,1,1,36663.33,1
C0005702,Moore,717,France,Male,71,9,115005.21,2,1,1,122059.67,0
C0005703,Taylor,376,Germany,Male,53,2,0.0,1,1,1,64326.77,0
C0005704,Johnson,474,France,Male,34,7,182243.07,1,1,1,65099.01,1
C0005705,Smith,801,Spain,Male,62,5,0.0,2,1,1,123312.74,1
C0005706,Johnson,378,France,Male,22,7,129751.87,1,1,0,102379.11,0
C0005707,Johnson,352,Spain,Male,20,9,125024.59,1,1,0,111244.45,1
C0005708,Garcia,830,France,Male,26,4,41752.43,2,1,0,77436.21,0
C0005709,Smith,763,Germany,Female,37,2,177815.59,1,0,0,78360.41,0
C0005710,Davis,577,Spain,Male,67,5,78440.66,2,1,0,199895.36,0
C0005711,Jones,486,France,Male,37,9,141367.14,2,1,0,90778.55,0
C0005712,Jackson,606,Spain,Female,68,7,93725.01,2,1,1,60134.75,0
C0005713,Smith,589,France,Male,36,4,181551.5,2,1,1,146804.24,0
C0005714,Anderson,628,Spain,Female,38,4,0.0,1,1,0,161078.59,0
C0005715,Miller,672,Germany,Male,33,2,116397.77,2,1,1,62340.72,1
C0005716,Davis,509,France,Female,50,2,0.0,2,1,0,39680.08,0
C0005717,Anderson,821,France,Male,22,7,115267.48,2,1,0,72928.54,0
C0005718,Smith,355,France,Female,41,10,0.0,2,1,1,114546.29,1
C0005719,Johnson,810,France,Male,32,0,160957.61,2,1,1,88541.37,0
C0005720,Wilson,654,France,Female,43,3,79789.73,2,0,1,47824.48,0
C0005721,Moore,492,France,Male,61,8,90623.62,2,1,0,24423.86,1
C0005722,Johnson,791,France,Male,42,5,131659.67,2,1,0,111025.26,0
C0005723,Anderson,530,Spain,Female,45,5,0.0,1,1,0,176704.45,0
C0005724,Anderson,379,France,Male,50,9,0.0,1,1,1,127178.68,1
C0005725,Thomas,809,France,Female,63,10,187333.7,2,1,0,176344.22,1
C0005726,Miller,602,Germany,Male,35,10,0.0,2,0,1,157910.81,0
C0005727,Brown,389,France,Male,35,6,0.0,2,1,1,81767.7,0
C0005728,Davis,536,France,Female,55,10,0.0,1,1,1,94372.81,0
C0005729,Wilson,668,France,Male,50,6,0.0,1,1,1,175222.02,0
C0005730,Davis,653,Spain,Male,44,5,0.0,1,1,1,146971.73,0
C0005731,Brown,576,Spain,Female,66,8,76051.24,1,0,1,120692.37,1
C0005732,Johnson,569,France,Female,67,7,195811.9,1,1,0,190526.82,0
C0005733,Johnson,729,Germany,Female,32,7,0.0,3,1,0,28400.19,0
C0005734,Taylor,673,Germany,Male,61,1,183154.99,1,1,0,174234.93,1
C0005735,Smith,740,Germany,Male,30,6,0.0,2,0,1,77359.76,0
C0005736,Jones,780,Germany,Male,69,0,0.0,1,1,1,136839.95,1
C0005737,Garcia,392,Germany,Male,51,9,0.0,1,1,1,184705.65,0
C0005738,Jackson,493,France,Female,21,7,0.0,1,1,1,83728.04,0
C0005739,Miller,627,France,Male,52,2,64511.35,2,0,1,109117.21,0
C0005740,Thomas,668,France,Male,36,10,58267.88,1,0,1,78076.13,0
C0005741,Garcia,523,Spain,Male,48,8,170072.16,1,1,0,146764.35,0
C0005742,Anderson,596,Germany,Female,42,4,60880.49,1,1,1,43477.19,0
C0005743,Williams,522,Spain,Female,57,6,173749.64,2,0,1,155538.36,1
C0005744,Jackson,390,Spain,Female,29,6,194160.99,2,1,1,160522.87,0
C0005745,Brown,758,France,Male,29,8,62977.45,1,0,1,31884.61,0
C0005746,Davis,399,Germany,Female,59,1,0.0,2,0,0,91952.68,0
C0005747,Anderson,672,Germany,Female,42,3,0.0,1,1,0,145425.99,0
C0005748,Jones,529,Spain,Male,50,7,170872.11,2,0,0,36979.77,1
C0005749,Miller,691,Spain,Male,54,4,68573.54,1,0,1,162815.23,0
C0005750,Moore,508,Germany,Male,45,10,155306.86,2,1,0,135648.22,0
C0005751,Miller,386,France,Male,69,4,0.0,1,1,1,103366.55,1
C0005752,Jackson,755,Spain,Female,60,2,0.0,2,1,1,37085.55,0
C0005753,Williams,376,France,Male,26,4,119563.46,1,1,0,32841.82,0
C0005754,Miller,725,Spain,Male,31,6,21854.98,1,0,0,64138.23,0
C0005755,Taylor,735,Spain,Female,20,3,121831.18,1,1,0,162244.86,0
C0005756,Wilson,605,France,Female,22,7,0.0,1,1,0,180202.39,0
C0005757,Jones,627,Germany,Female,73,10,64803.27,2,1,1,64586.4,1
C0005758,Jones,598,France,Male,43,5,0.0,2,0,0,74796.2,0
C0005759,Taylor,530,France,Male,70,5,48971.42,1,1,0,50629.46,1
C0005760,Brown,366,France,Male,58,5,49832.77,2,0,1,143456.72,0
C0005761,Wilson,717,Spain,Male,35,3,68345.64,1,1,1,24985.51,0
C0005762,Davis,474,Spain,Male,55,2,153204.87,1,1,0,187556.75,1
C0005763,Taylor,661,Spain,Female,38,9,101442.93,1,1,1,69503.23,0
C0005764,Wilson,561,France,Male,74,5,0.0,1,1,1,158677.92,0
C0005765,Davis,821,Spain,Male,56,5,0.0,1,1,1,193623.1,0
C0005766,Davis,586,Germany,Male,33,1,148769.12,2,0,0,46437.1,1
C0005767,Davis,764,France,Female,57,9,80900.11,3,0,0,42381.83,1
C0005768,Taylor,849,France,Female,40,8,107031.86,2,1,1,69652.05,0
C0005769,Anderson,648,France,Female,46,3,0.0,3,0,1,126123.71,1
C0005770,Jackson,549,Spain,Male,27,3,22492.05,2,1,1,20242.65,1
C0005771,Davis,726,Germany,Male,22,9,0.0,1,0,1,129067.02,0
C0005772,Smith,530,Germany,Male,28,10,135750.72,2,1,0,123843.5,1
C0005773,Moore,738,France,Male,46,7,0.0,2,1,0,28259.84,1
C0005774,Anderson,479,Germany,Female,70,2,0.0,2,1,1,114148.9,1
C0005775,Jones,470,France,Female,62,9,178012.44,2,1,0,170194.19,0
C0005776,Moore,536,France,Female,44,6,0.0,2,1,0,73901.93,0
C0005777,Davis,737,Germany,Female,69,6,0.0,1,1,0,167266.41,0
C0005778,Wilson,576,France,Female,51,1,196656.16,1,1,1,99627.98,1
C0005779,Johnson,511,Spain,Male,31,2,17420.18,2,1,1,171563.83,0
C0005780,Wilson,800,France,Female,58,3,0.0,1,0,0,104775.72,1
C0005781,Brown,461,Germany,Male,59,1,91423.15,1,0,0,182148.06,1
C0005782,Davis,817,France,Female,27,8,174420.94,2,1,0,184491.83,0
C0005783,Miller,806,Germany,Male,59,9,148383.25,1,0,1,21164.33,1
C0005784,Thomas,483,France,Male,68,10,21525.98,2,1,1,89441.44,0
C0005785,Wilson,535,France,Female,28,5,55599.35,2,0,0,179718.62,1
C0005786,Miller,524,Spain,Male,28,0,190959.88,1,0,0,22509.8,0
C0005787,Jackson,610,France,Male,52,0,37966.97,2,0,1,38374.95,0
C0005788,Wilson,666,Spain,Male,36,7,23012.89,1,0,0,97568.53,0
C0005789,Jones,838,Spain,Male,41,10,0.0,2,0,0,196462.75,0
C0005790,Williams,661,France,Female,71,5,146853.6,2,1,1,186927.31,1
C0005791,Johnson,707,France,Female,18,9,17529.62,2,1,0,125311.08,0
C0005792,Williams,768,Germany,Male,29,6,92234.79,2,0,0,65467.99,0
C0005793,Johnson,724,Spain,Male,64,5,0.0,1,1,0,135512.83,0
C0005794,Davis,828,Spain,Female,31,1,140558.55,2,1,0,78117.74,0
C0005795,Moore,618,Germany,Male,20,2,58065.38,2,0,0,137613.56,0
C0005796,Johnson,631,Spain,Male,69,7,0.0,1,0,0,50491.61,0
C0005797,Davis,819,France,Male,62,3,0.0,2,1,1,128324.02,0
C0005798,Thomas,573,Spain,Female,67,7,85284.78,2,1,1,144495.56,1
C0005799,Jones,601,Spain,Male,49,2,185836.35,1,1,0,148610.55,0
C0005800,Smith,413,France,Male,33,1,0.0,2,1,1,195875.79,0
C0005801,Jones,812,France,Male,55,6,31663.18,2,1,1,24726.73,0
C0005802,Miller,744,France,Male,27,0,80291.97,1,1,1,33925.5,0
C0005803,Davis,667,France,Female,34,10,0.0,2,0,0,128925.99,1
C0005804,Jackson,813,Spain,Male,66,2,97109.44,2,1,0,106855.87,0
C0005805,Miller,780,France,Male,57,1,144754.41,2,1,1,133206.4,0
C0005806,Johnson,473,France,Male,21,4,0.0,2,1,1,144862.82,0
C0005807,Anderson,419,France,Male,32,1,97697.11,2,0,1,26186.43,0
C0005808,Jackson,587,Spain,Female,50,9,58250.72,2,1,0,106846.97,1
C0005809,Smith,424,Germany,Female,56,4,94456.16,1,1,0,109467.62,1
C0005810,Miller,791,France,Male,74,2,0.0,1,1,1,131822.9,0
C0005811,Wilson,849,France,Male,27,8,54738.03,1,1,1,84517.31,0
C0005812,Miller,359,Spain,Male,24,9,0.0,2,1,0,32249.06,1
C0005813,Davis,749,Spain,Female,50,8,67243.06,2,0,0,78108.39,1
C0005814,Jones,617,France,Female,34,7,40325.14,1,1,0,59198.07,0
C0005815,Garcia,804,France,Male,29,4,127729.1,1,1,1,161539.49,0
C0005816,Moore,836,France,Female,34,9,0.0,2,1,0,178343.75,0
C0005817,Brown,824,France,Female,64,10,166065.69,2,0,1,51277.8,0
C0005818,Miller,437,Germany,Female,73,6,0.0,1,1,1,129671.54,0
C0005819,Thomas,399,Spain,Male,33,1,0.0,1,0,0,56171.18,1
C0005820,Miller,492,France,Male,72,2,140359.28,4,1,1,169756.92,1
C0005821,Davis,408,Spain,Male,31,10,199769.6,1,0,1,158909.0,0
C0005822,Smith,803,France,Female,20,1,0.0,2,1,1,124737.11,0
C0005823,Garcia,667,Germany,Female,68,9,60507.22,2,0,1,77127.46,1
C0005824,Taylor,560,Germany,Female,61,10,117160.72,2,1,0,196955.69,0
C0005825,Jones,421,France,Male,68,0,100830.85,2,1,1,136356.05,0
C0005826,Miller,593,France,Male,67,2,0.0,1,1,1,152974.39,1
C0005827,Wilson,588,Germany,Male,47,3,147303.34,2,1,0,178482.73,1
C0005828,Wilson,539,France,Female,63,8,34104.45,2,1,0,168271.48,0
C0005829,Williams,833,France,Male,69,1,32678.34,2,1,0,167760.55,0
C0005830,Davis,399,Germany,Male,72,8,106228.84,2,1,0,65735.04,0
C0005831,Brown,554,Spain,Female,58,0,195049.91,1,1,0,76867.12,0
C0005832,Jones,403,France,Male,52,8,0.0,1,0,1,90656.92,0
C0005833,Williams,659,Spain,Male,43,5,0.0,1,1,0,185017.98,0
C0005834,Wilson,830,France,Male,72,7,106679.91,2,1,0,30302.21,0
C0005835,Jones,573,Spain,Female,29,2,10238.35,1,1,1,66649.27,0
C0005836,Jackson,505,Germany,Female,48,7,65988.68,1,1,1,99717.9,0
C0005837,Jackson,709,Spain,Female,69,10,31059.82,2,1,1,148720.49,0
C0005838,Miller,400,France,Male,34,8,144053.17,2,1,0,49189.95,0
C0005839,Smith,590,Germany,Female,54,6,93415.84,2,1,0,111347.89,0
C0005840,Williams,679,Germany,Female,25,3,128303.41,2,0,1,80315.86,0
C0005841,Johnson,510,France,Female,36,5,124459.46,2,0,1,58937.75,0
C0005842,Moore,478,France,Female,43,5,0.0,1,1,0,31081.34,1
C0005843,Moore,434,France,Male,21,1,0.0,4,1,1,167968.36,1
C0005844,Moore,418,France,Male,32,1,60865.17,2,1,0,143223.92,0
C0005845,Thomas,734,Spain,Male,68,10,101419.67,1,1,0,70566.66,1
C0005846,Jackson,722,France,Female,64,4,48509.85,2,1,1,90052.08,0
C0005847,Davis,404,France,Female,31,0,188160.03,1,1,1,118656.68,0
C0005848,Davis,434,Germany,Female,47,4,88587.29,2,1,0,77821.9,1
C0005849,Johnson,694,France,Male,65,9,0.0,2,0,1,53720.19,1
C0005850,Jackson,817,Germany,Male,73,2,0.0,1,1,1,57918.86,1
C0005851,Davis,778,France,Male,59,2,62467.2,1,1,0,173120.25,0
C0005852,Garcia,678,Spain,Female,41,7,0.0,2,1,0,107239.85,0
C0005853,Moore,429,Spain,Male,63,10,165729.48,4,1,1,104870.1,1
C0005854,Jones,569,Spain,Female,69,2,156951.23,1,1,1,89768.49,0
C0005855,Williams,773,France,Male,60,2,0.0,2,0,1,150085.28,0
C0005856,Brown,459,Spain,Male,51,0,0.0,1,1,1,169336.21,0
C0005857,Williams,602,France,Female,36,7,0.0,1,0,0,149701.77,0
C0005858,Jones,846,France,Male,20,9,0.0,2,0,1,107236.04,1
C0005859,Taylor,666,France,Male,21,9,18863.44,2,1,0,56091.17,0
C0005860,Moore,513,Germany,Male,28,5,143695.42,2,0,1,117529.38,0
C0005861,Moore,452,France,Male,30,10,162211.85,2,1,1,150739.44,0
C0005862,Jones,462,Germany,Female,67,7,59337.3,2,1,1,94388.05,1
C0005863,Anderson,601,France,Female,35,2,0.0,2,1,1,198349.89,0
C0005864,Moore,501,France,Male,36,10,0.0,2,1,0,188314.35,0
C0005865,Brown,685,Germany,Female,61,5,0.0,1,1,1,187882.77,1
C0005866,Johnson,747,France,Male,50,1,115159.61,2,0,1,126843.04,0
C0005867,Jones,717,Germany,Female,73,2,143968.3,1,1,0,119499.76,0
C0005868,Wilson,600,France,Female,55,3,199649.66,1,1,0,116089.74,1
C0005869,Smith,703,Spain,Female,20,8,70628.72,1,0,1,104474.43,0
C0005870,Brown,437,Germany,Male,66,3,0.0,2,1,1,48990.88,0
C0005871,Jones,844,France,Male,52,6,142914.24,1,1,1,177822.03,0
C0005872,Wilson,808,France,Male,18,7,0.0,1,1,0,167182.37,0
C0005873,Anderson,842,Germany,Female,52,4,0.0,2,0,1,153706.55,0
C0005874,Johnson,449,Spain,Male,53,1,194814.06,2,0,0,144183.59,1
C0005875,Moore,469,France,Male,55,10,0.0,2,0,1,103967.46,1
C0005876,Taylor,734,France,Female,56,7,75179.92,2,0,1,199200.56,0
C0005877,Miller,652,Spain,Male,72,4,52887.04,2,0,0,99345.4,0
C0005878,Thomas,553,Germany,Male,42,4,30943.86,2,1,1,67276.63,1
C0005879,Jackson,498,France,Male,57,6,0.0,1,1,0,80041.78,1
C0005880,Smith,550,France,Male,30,5,0.0,2,1,0,148733.92,1
C0005881,Davis,644,France,Male,21,2,132951.37,1,1,0,74202.51,1
C0005882,Johnson,352,Germany,Male,23,6,81508.25,2,1,1,140353.57,1
C0005883,Smith,749,France,Male,28,0,0.0,2,1,1,147934.35,0
C0005884,Brown,417,Spain,Male,18,3,0.0,2,1,1,182878.71,0
C0005885,Wilson,503,France,Female,25,3,87716.37,2,1,1,102755.11,0
C0005886,Brown,843,France,Male,71,5,0.0,2,1,0,108135.42,1
C0005887,Jones,531,Germany,Female,51,5,0.0,3,0,1,32411.64,0
C0005888,Taylor,362,Spain,Male,57,9,137565.85,1,1,0,51595.64,0
C0005889,Jackson,538,Spain,Male,69,7,0.0,4,1,1,65448.04,1
C0005890,Jackson,369,France,Female,26,0,32746.2,1,1,0,187783.15,0
C0005891,Johnson,688,Germany,Male,53,6,139975.05,1,1,0,135362.1,1
C0005892,Moore,632,Germany,Male,66,3,122524.14,2,1,1,182398.21,1
C0005893,Moore,735,France,Female,56,5,0.0,3,1,1,76201.75,0
C0005894,Anderson,359,France,Female,59,9,123692.04,1,1,1,79354.4,0
C0005895,Johnson,537,France,Male,54,8,0.0,2,1,1,109763.15,1
C0005896,Thomas,694,France,Male,59,2,92851.31,4,1,1,138732.65,0
C0005897,Wilson,368,Spain,Female,61,7,30153.18,2,1,1,46478.44,1
C0005898,Anderson,492,France,Female,38,2,107445.95,1,0,0,51160.46,0
C0005899,Garcia,452,Spain,Male,37,5,38489.54,2,0,1,164492.88,0
C0005900,Garcia,652,Germany,Male,55,1,0.0,2,1,1,175258.32,0
C0005901,Davis,590,Germany,Male,18,8,57428.78,1,0,1,21240.91,0
C0005902,Williams,501,Germany,Male,52,1,199176.07,3,1,1,147734.52,1
C0005903,Taylor,621,France,Male,45,4,0.0,1,1,0,84515.63,0
C0005904,Garcia,686,France,Male,24,5,0.0,1,0,1,81794.32,0
C0005905,Taylor,537,France,Male,60,3,37770.73,1,0,1,120304.5,1
C0005906,Miller,813,Germany,Male,73,6,89654.44,1,0,1,155856.91,0
C0005907,Smith,559,France,Female,61,6,101970.32,2,1,1,187040.3,0
C0005908,Smith,526,Spain,Male,26,6,151238.31,2,0,1,21893.38,0
C0005909,Garcia,737,France,Male,18,10,0.0,4,1,0,67938.44,1
C0005910,Garcia,543,France,Male,53,6,53852.75,1,1,0,89768.73,0
C0005911,Davis,526,France,Female,51,9,61285.24,1,0,0,34093.85,0
C0005912,Johnson,718,Spain,Female,51,10,124115.86,1,0,1,26391.07,0
C0005913,Wilson,764,Germany,Female,34,9,62666.96,1,1,0,198834.87,0
C0005914,Moore,415,France,Male,70,8,102499.76,2,0,1,136250.26,1
C0005915,Miller,659,Germany,Female,49,1,0.0,1,1,0,68317.29,0
C0005916,Thomas,351,France,Male,19,4,163984.79,1,0,1,87613.26,0
C0005917,Smith,666,Spain,Male,53,9,176420.32,2,1,0,147289.17,0
C0005918,Thomas,620,Germany,Female,42,8,195636.1,2,0,1,46136.82,0
C0005919,Williams,409,France,Female,60,10,169751.28,1,1,1,96483.55,0
C0005920,Jones,717,Germany,Female,68,10,0.0,2,1,0,175406.5,1
C0005921,Davis,392,France,Female,73,1,0.0,1,1,0,68829.28,1
